snapshot_id,node_id,node_type,cpu_usage,memory_usage_bytes,memory_usage_mb,restart_count,status,namespace,assigned_node,app_label
1774286465,10.89.0.13,k8s_node,0.3437777777777806,835563520.0,796.85546875,0.0,Ready,,,
1774286465,10.89.0.10,k8s_node,0.3415479656007613,810479616.0,772.93359375,0.0,Ready,,,
1774286465,10.89.0.11,k8s_node,0.3417701828848183,856895488.0,817.19921875,0.0,Ready,,,
1774286495,workload-generator-667dc97f4f-67vch,pod,0.008411355769966159,2338816.0,2.23046875,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286495,frontend-7868f8655b-vqjvm,pod,0.0001628073596584321,15470592.0,14.75390625,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286495,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286495,redis-cache-67d574b944-ll9pf,pod,0.005374924128165136,11964416.0,11.41015625,0.0,Running,workload,gnn-cluster-worker2,redis
1774286495,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286495,frontend-7868f8655b-25dwq,pod,0.00028078794131816524,15314944.0,14.60546875,0.0,Running,workload,gnn-cluster-worker,frontend
1774286495,10.89.0.13,k8s_node,0.34288888888888414,804773888.0,767.4921875,0.0,Ready,,,
1774286495,10.89.0.10,k8s_node,0.34222222222222165,816128000.0,778.3203125,0.0,Ready,,,
1774286495,10.89.0.11,k8s_node,0.3428965088113056,814669824.0,776.9296875,0.0,Ready,,,
1774286525,workload-generator-667dc97f4f-67vch,pod,0.008287171873705403,2781184.0,2.65234375,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286525,frontend-7868f8655b-vqjvm,pod,0.00022874128049033438,15171584.0,14.46875,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286525,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286525,redis-cache-67d574b944-ll9pf,pod,0.0055279183644730365,11702272.0,11.16015625,0.0,Running,workload,gnn-cluster-worker2,redis
1774286525,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286525,frontend-7868f8655b-25dwq,pod,0.0002691759189773797,15216640.0,14.51171875,0.0,Running,workload,gnn-cluster-worker,frontend
1774286525,10.89.0.13,k8s_node,0.3222222222222194,968929280.0,924.04296875,0.0,Ready,,,
1774286525,10.89.0.10,k8s_node,0.31755555555555237,917549056.0,875.04296875,0.0,Ready,,,
1774286525,10.89.0.11,k8s_node,0.31800706682370367,916406272.0,873.953125,0.0,Ready,,,
1774286555,workload-generator-667dc97f4f-67vch,pod,0.007054938911552041,2781184.0,2.65234375,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286555,frontend-7868f8655b-vqjvm,pod,0.00020293143030422275,15052800.0,14.35546875,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286555,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286555,redis-cache-67d574b944-ll9pf,pod,0.005561237857177098,11980800.0,11.42578125,0.0,Running,workload,gnn-cluster-worker2,redis
1774286555,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286555,frontend-7868f8655b-25dwq,pod,0.00022806461626607836,15319040.0,14.609375,0.0,Running,workload,gnn-cluster-worker,frontend
1774286555,10.89.0.13,k8s_node,0.3326666666666735,878669824.0,837.96484375,0.0,Ready,,,
1774286555,10.89.0.10,k8s_node,0.32732605942089804,885960704.0,844.91796875,0.0,Ready,,,
1774286555,10.89.0.11,k8s_node,0.32510388658029554,884830208.0,843.83984375,0.0,Ready,,,
1774286585,workload-generator-667dc97f4f-67vch,pod,0.005498530834771372,1810432.0,1.7265625,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286585,frontend-7868f8655b-vqjvm,pod,0.00020939515328849222,14684160.0,14.00390625,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286585,backend-api-669d9964b8-b8qkw,pod,0.0,13701120.0,13.06640625,0.0,Running,workload,gnn-cluster-worker2,backend
1774286585,redis-cache-67d574b944-ll9pf,pod,0.005189710216900201,12070912.0,11.51171875,0.0,Running,workload,gnn-cluster-worker2,redis
1774286585,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286585,frontend-7868f8655b-25dwq,pod,0.0002034230768652963,15003648.0,14.30859375,0.0,Running,workload,gnn-cluster-worker,frontend
1774286585,10.89.0.13,k8s_node,0.3253333333333253,853889024.0,814.33203125,0.0,Ready,,,
1774286585,10.89.0.10,k8s_node,0.32599275571654107,800112640.0,763.046875,0.0,Ready,,,
1774286585,10.89.0.11,k8s_node,0.3248888888888885,797319168.0,760.3828125,0.0,Ready,,,
1774286615,workload-generator-667dc97f4f-67vch,pod,0.007424685662147818,2912256.0,2.77734375,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286615,frontend-7868f8655b-vqjvm,pod,0.00020436321812213282,14815232.0,14.12890625,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286615,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286615,redis-cache-67d574b944-ll9pf,pod,0.004780060905746312,12087296.0,11.52734375,0.0,Running,workload,gnn-cluster-worker2,redis
1774286615,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286615,frontend-7868f8655b-25dwq,pod,0.00028372172311010686,15192064.0,14.48828125,0.0,Running,workload,gnn-cluster-worker,frontend
1774286615,10.89.0.13,k8s_node,0.334214795226763,868569088.0,828.33203125,0.0,Ready,,,
1774286615,10.89.0.10,k8s_node,0.33933333333334037,803991552.0,766.74609375,0.0,Ready,,,
1774286615,10.89.0.11,k8s_node,0.3377777777777757,803319808.0,766.10546875,0.0,Ready,,,
1774286645,workload-generator-667dc97f4f-67vch,pod,0.006257778401826716,1753088.0,1.671875,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286645,frontend-7868f8655b-vqjvm,pod,0.0002071290989510019,14811136.0,14.125,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286645,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286645,redis-cache-67d574b944-ll9pf,pod,0.0050682110964175575,11702272.0,11.16015625,0.0,Running,workload,gnn-cluster-worker2,redis
1774286645,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286645,frontend-7868f8655b-25dwq,pod,0.0002591280282220906,14839808.0,14.15234375,0.0,Running,workload,gnn-cluster-worker,frontend
1774286645,10.89.0.13,k8s_node,0.321784928553962,981454848.0,935.98828125,0.0,Ready,,,
1774286645,10.89.0.10,k8s_node,0.32091028290775486,879341568.0,838.60546875,0.0,Ready,,,
1774286645,10.89.0.11,k8s_node,0.3191111111111203,878772224.0,838.0625,0.0,Ready,,,
1774286675,workload-generator-667dc97f4f-67vch,pod,0.006924424640543441,2998272.0,2.859375,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286675,frontend-7868f8655b-vqjvm,pod,0.0001745914609364735,15192064.0,14.48828125,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286675,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286675,redis-cache-67d574b944-ll9pf,pod,0.004050613252087433,11595776.0,11.05859375,0.0,Running,workload,gnn-cluster-worker2,redis
1774286675,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286675,frontend-7868f8655b-25dwq,pod,0.0001376528973943093,15228928.0,14.5234375,0.0,Running,workload,gnn-cluster-worker,frontend
1774286675,10.89.0.13,k8s_node,0.2820062668059302,960610304.0,916.109375,0.0,Ready,,,
1774286675,10.89.0.10,k8s_node,0.2902222222222242,865853440.0,825.7421875,0.0,Ready,,,
1774286675,10.89.0.11,k8s_node,0.2868888888888871,858460160.0,818.69140625,0.0,Ready,,,
1774286705,workload-generator-667dc97f4f-67vch,pod,0.0037954095002812995,1806336.0,1.72265625,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286705,frontend-7868f8655b-vqjvm,pod,0.00020251641105715156,17575936.0,16.76171875,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286705,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286705,redis-cache-67d574b944-ll9pf,pod,0.004916670477905407,11595776.0,11.05859375,0.0,Running,workload,gnn-cluster-worker2,redis
1774286705,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286705,frontend-7868f8655b-25dwq,pod,0.00019826134820436243,16109568.0,15.36328125,0.0,Running,workload,gnn-cluster-worker,frontend
1774286705,10.89.0.13,k8s_node,0.3251183359630169,909836288.0,867.6875,0.0,Ready,,,
1774286705,10.89.0.10,k8s_node,0.32977777777778144,868528128.0,828.29296875,0.0,Ready,,,
1774286705,10.89.0.11,k8s_node,0.3271038421368528,932995072.0,889.7734375,0.0,Ready,,,
1774286735,workload-generator-667dc97f4f-67vch,pod,0.006010647476811253,2994176.0,2.85546875,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286735,frontend-7868f8655b-vqjvm,pod,0.0002341027975544646,15450112.0,14.734375,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286735,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286735,redis-cache-67d574b944-ll9pf,pod,0.004760269488025506,11595776.0,11.05859375,0.0,Running,workload,gnn-cluster-worker2,redis
1774286735,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286735,frontend-7868f8655b-25dwq,pod,0.00017077383820273792,15364096.0,14.65234375,0.0,Running,workload,gnn-cluster-worker,frontend
1774286735,10.89.0.13,k8s_node,0.3133402964510233,848171008.0,808.87890625,0.0,Ready,,,
1774286735,10.89.0.10,k8s_node,0.3100000000000113,941195264.0,897.59375,0.0,Ready,,,
1774286735,10.89.0.11,k8s_node,0.31066666666667403,930725888.0,887.609375,0.0,Ready,,,
1774286765,workload-generator-667dc97f4f-67vch,pod,0.005505213296615933,3420160.0,3.26171875,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286765,frontend-7868f8655b-vqjvm,pod,0.00025421207065658613,15462400.0,14.74609375,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286765,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286765,redis-cache-67d574b944-ll9pf,pod,0.004863779343327627,11702272.0,11.16015625,0.0,Running,workload,gnn-cluster-worker2,redis
1774286765,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286765,frontend-7868f8655b-25dwq,pod,0.00023439871037292932,16424960.0,15.6640625,0.0,Running,workload,gnn-cluster-worker,frontend
1774286765,10.89.0.13,k8s_node,0.3288961976932721,850358272.0,810.96484375,0.0,Ready,,,
1774286765,10.89.0.10,k8s_node,0.33354073152304925,827420672.0,789.08984375,0.0,Ready,,,
1774286765,10.89.0.11,k8s_node,0.33332592609053946,810393600.0,772.8515625,0.0,Ready,,,
1774286796,workload-generator-667dc97f4f-67vch,pod,0.006712003995087156,4952064.0,4.72265625,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286796,frontend-7868f8655b-vqjvm,pod,0.00018635585871889403,15671296.0,14.9453125,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286796,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286796,redis-cache-67d574b944-ll9pf,pod,0.005622004403062779,11595776.0,11.05859375,0.0,Running,workload,gnn-cluster-worker2,redis
1774286796,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286796,frontend-7868f8655b-25dwq,pod,0.00015605618847353743,16166912.0,15.41796875,0.0,Running,workload,gnn-cluster-worker,frontend
1774286796,10.89.0.13,k8s_node,0.34667437054156597,929255424.0,886.20703125,0.0,Ready,,,
1774286796,10.89.0.10,k8s_node,0.3500233348889891,891805696.0,850.4921875,0.0,Ready,,,
1774286796,10.89.0.11,k8s_node,0.34710339770226445,952795136.0,908.65625,0.0,Ready,,,
1774286826,workload-generator-667dc97f4f-67vch,pod,0.005880837055118748,3907584.0,3.7265625,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286826,frontend-7868f8655b-vqjvm,pod,0.00023503047462006626,15937536.0,15.19921875,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286826,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
