snapshot_id,timestamp,total_pods,total_nodes,running_pods,pending_pods,failed_pods,avg_pod_cpu,avg_node_cpu,max_pod_cpu,max_node_cpu,avg_pod_memory_mb,avg_node_memory_mb,max_pod_memory_mb,max_node_memory_mb,avg_api_latency_ms,max_api_latency_ms,total_restarts,label
1774418607,2026-03-25T11:33:27.883893,7,4,7,0,0,0.14762122999205343,0.7145185185185217,0.9999377424593773,0.7164444444444256,13.354910714285714,848.5065104166666,24.28125,898.9296875,204343816.431898,4214772799.355327,28.0,pre_failure
1774418637,2026-03-25T11:33:57.929532,7,4,7,0,0,0.10415492165390496,0.7154445696792866,0.696167473366984,0.717857539726624,13.598214285714286,859.7057291666666,25.2578125,887.09375,204365906.37287802,4215123800.5828114,28.0,pre_failure
1774418668,2026-03-25T11:34:27.977586,7,4,7,0,0,0.11516867949880655,0.6097037037037032,0.777029469013504,0.6253333333333027,13.015066964285714,878.546875,23.62109375,910.9765625,204416688.42859876,4217589803.5361786,28.0,pre_failure
1774418698,2026-03-25T11:34:58.040009,7,4,7,0,0,0.006017774411500521,0.3860144732676895,0.03796110736451613,0.39780429806431994,13.501116071428571,879.4375,24.75390625,894.2109375,204433480.55488306,4217589803.5361786,28.0,pre_failure
1774418728,2026-03-25T11:35:28.106378,7,4,7,0,0,0.005328085899992026,0.40022222222222953,0.03244144047317835,0.40088888888889307,13.643973214285714,846.8463541666666,23.62109375,859.32421875,204455385.50757095,4217589803.5361786,28.0,pre_failure
1774418758,2026-03-25T11:35:58.169788,7,4,7,0,0,0.006626604684692037,0.4889629629629784,0.040999624760741565,0.4962222222222129,13.84765625,855.4921875,25.48828125,880.3984375,204483687.3511264,4217589803.5361786,29.0,pre_failure
1774418788,2026-03-25T11:36:28.213585,7,4,7,0,0,0.10727498632957,0.6955555555555476,0.7130850316631034,0.704444444444449,13.713727678571429,823.3971354166666,24.23046875,899.6875,204517762.7426253,4217589803.5361786,29.0,pre_failure
1774418818,2026-03-25T11:36:58.256553,7,4,7,0,0,0.12930784008549193,0.7097089548491953,0.8863944821021144,0.7104444444444373,13.943080357142858,827.2434895833334,24.25390625,847.38671875,204564637.15660113,4219726809.6913676,29.0,pre_failure
1774418848,2026-03-25T11:37:28.304464,7,4,7,0,0,0.14811097484385805,0.7166666666666455,0.9996577950664824,0.7182222222222068,13.722098214285714,835.7682291666666,23.62890625,853.5,204598006.69514793,4222771819.2443347,29.0,pre_failure
1774418878,2026-03-25T11:37:58.347095,7,4,7,0,0,0.12452246592966124,0.71644975320437,0.8300743056402906,0.7171111111110917,13.652901785714286,825.6888020833334,24.5,865.44140625,204643817.61763337,4225046827.7749057,29.0,pre_failure
1774418908,2026-03-25T11:38:28.388870,7,4,7,0,0,0.13307578950519236,0.7301481481481324,0.8950506252869035,0.7324444444444427,13.338169642857142,848.94921875,23.86328125,864.5703125,204677755.91790935,4225046827.7749057,29.0,pre_failure
1774418938,2026-03-25T11:38:58.431742,7,4,7,0,0,0.11722792192377222,0.7128148148148039,0.7821975226941216,0.7157777777777559,13.436941964285714,855.1979166666666,23.921875,861.0,204714257.5261108,4225046827.7749057,29.0,pre_failure
1774418968,2026-03-25T11:39:28.468919,7,4,7,0,0,0.13285540410747024,0.7145185185185099,0.8854516130231316,0.7146666666666595,13.372209821428571,851.7890625,25.14453125,927.984375,204735259.0587084,4227456829.207687,29.0,pre_failure
1774418998,2026-03-25T11:39:58.535635,7,4,7,0,0,0.13343870111091494,0.702804425153148,0.8974290484726386,0.7057777777777838,13.396763392857142,863.1875,24.984375,898.8359375,204761393.077176,4227456829.207687,29.0,pre_failure
1774419028,2026-03-25T11:40:28.581603,7,4,7,0,0,0.10730588303881157,0.6835555555555545,0.726566672763631,0.6848888888889164,13.80078125,859.5143229166666,24.07421875,885.92578125,204817139.78453317,4230117832.920778,29.0,pre_failure
1774419058,2026-03-25T11:40:58.631359,7,4,7,0,0,0.12003077584977444,0.6285042429270457,0.8014947838504869,0.6424016176699843,13.198102678571429,812.7369791666666,24.98046875,860.125,204850446.13677526,4230540834.497016,29.0,pre_failure
1774419088,2026-03-25T11:41:28.688919,7,4,7,0,0,0.019427980597242874,0.4330304101710708,0.06675118569321153,0.44731345273542616,13.140066964285714,876.0325520833334,25.50390625,912.4296875,204876204.15519485,4230540834.497016,29.0,pre_failure
1774419118,2026-03-25T11:41:58.747385,7,4,7,0,0,0.009506344988526075,0.3912621358168103,0.06206738347358792,0.39220479089822713,12.998325892857142,894.5677083333334,25.078125,926.93359375,204890707.26499656,4230540834.497016,29.0,pre_failure
1774419148,2026-03-25T11:42:28.798018,7,4,7,0,0,0.006077955235431492,0.3723786425267789,0.03729761186213304,0.37511111111110845,13.235491071428571,849.5065104166666,25.57421875,859.31640625,204916519.1513411,4230540834.497016,29.0,pre_failure
1774419178,2026-03-25T11:42:58.857328,7,4,7,0,0,0.0026420816689478373,0.3731907492184938,0.014356375970944841,0.375572247655466,13.16796875,869.9453125,23.83203125,948.98046875,204973433.84975988,4234229837.862088,29.0,pre_failure
1774419208,2026-03-25T11:43:28.908609,7,4,7,0,0,0.006166715171557145,0.37311942771493406,0.03871839870427077,0.3742471720336704,13.106584821428571,868.3958333333334,24.5625,917.234375,205002774.88625234,4234600838.8428707,29.0,pre_failure
1774419239,2026-03-25T11:43:58.966167,7,4,7,0,0,0.0051546915002262045,0.3813333333333334,0.03170799319700065,0.3842222222222049,13.134486607142858,856.5846354166666,24.328125,867.3046875,205036101.94105592,4234600838.8428707,29.0,pre_failure
1774419269,2026-03-25T11:44:29.031389,7,4,7,0,0,0.0057286687146536125,0.39934219318325065,0.035571402484982924,0.4000000000000113,13.125,856.6484375,23.70703125,902.2109375,205057335.93732917,4234600838.8428707,29.0,pre_failure
1774419299,2026-03-25T11:44:59.089617,7,4,7,0,0,0.005062938235329425,0.29373815351234167,0.031202805312795935,0.29965805498147735,13.092633928571429,830.0390625,23.73046875,853.83984375,205097303.26561567,4237849843.373293,29.0,pre_failure
1774419329,2026-03-25T11:45:29.136291,7,4,7,0,0,0.006268039165720144,0.4060000000000093,0.03837498243236353,0.4062222222222431,13.188616071428571,860.7174479166666,24.91015625,891.58203125,205151040.04098892,4237849843.373293,29.0,pre_failure
1774419359,2026-03-25T11:45:59.180814,7,4,7,0,0,0.005165322378929656,0.3348888888888849,0.03129956171164158,0.335333333333334,13.133928571428571,843.3385416666666,25.17578125,888.0078125,205171817.0106847,4238329844.1327515,29.0,pre_failure
1774419389,2026-03-25T11:46:29.243290,7,4,7,0,0,0.005306246465774802,0.3441481481481408,0.03453916719280184,0.346444444444435,13.266183035714286,900.2890625,26.63671875,929.55078125,205200672.87741795,4238329844.1327515,29.0,pre_failure
1774419419,2026-03-25T11:46:59.303077,7,4,7,0,0,0.004923246105177953,0.34229124960700646,0.03020639317164217,0.3460000000000024,13.381696428571429,874.19921875,25.14453125,878.95703125,205234646.10029212,4238916848.6259637,29.0,pre_failure
1774419449,2026-03-25T11:47:29.364514,7,4,7,0,0,0.005484394464647802,0.3513971367154313,0.03384202254023738,0.353777777777806,12.953683035714286,854.4270833333334,23.87890625,871.31640625,205257879.50067827,4238916848.6259637,29.0,pre_failure
1774419479,2026-03-25T11:47:59.415153,7,4,7,0,0,0.005750424941325967,0.3589629629629729,0.035367234549793646,0.3613333333333357,13.359933035714286,877.78515625,25.7109375,949.0390625,205282637.31922024,4238916848.6259637,29.0,pre_failure
