snapshot_id,source_node,target_node,edge_type,weight
1774371712,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371712,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371712,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371712,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774371742,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774371742,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774371742,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774371742,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371742,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371742,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371742,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774371772,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774371772,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774371772,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774371772,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371772,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371772,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371772,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774371802,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774371802,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774371802,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774371802,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371802,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371802,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371802,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774371832,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774371832,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774371832,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774371832,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371832,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371832,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371832,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774371862,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774371862,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774371862,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774371862,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371862,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371862,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371862,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774371892,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774371892,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774371892,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774371892,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371892,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371892,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371892,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774371922,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774371922,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774371922,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774371922,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371922,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371922,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371922,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774371952,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774371952,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774371952,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774371952,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371952,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371952,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371952,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774371982,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774371982,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774371982,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774371982,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774371982,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774371982,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774371982,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372012,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372012,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372012,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372012,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372012,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372012,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372012,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372042,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372042,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372042,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372042,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372042,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372042,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372042,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372072,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372072,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372072,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372072,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372072,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372072,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372072,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372103,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372103,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372103,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372103,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372103,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372103,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372103,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372133,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372133,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372133,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372133,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372133,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372133,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372133,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372163,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372163,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372163,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372163,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372163,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372163,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372163,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372193,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372193,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372193,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372193,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372193,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372193,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372193,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372223,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372223,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372223,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372223,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372223,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372223,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372223,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372253,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372253,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372253,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372253,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372253,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372253,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372253,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372283,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372283,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372283,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372283,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372283,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372283,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372283,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372313,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372313,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372313,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372313,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372313,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372313,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372313,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372343,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372343,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372343,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372343,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372343,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372343,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372343,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372373,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372373,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372373,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372373,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372373,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372373,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372373,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372403,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372403,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372403,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372403,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372403,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372403,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372403,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372433,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372433,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372433,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372433,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372433,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372433,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372433,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372463,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372463,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372463,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372463,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372463,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372463,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372463,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372493,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372493,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372493,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372493,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372493,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372493,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372493,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372523,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372523,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372523,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372523,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372523,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372523,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372523,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372553,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372553,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372553,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372553,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372553,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372553,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372553,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372584,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372584,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372584,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372584,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372584,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372584,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372584,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372614,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372614,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372614,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372614,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372614,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372614,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372614,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372644,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372644,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372644,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372644,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372644,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372644,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372644,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372674,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372674,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372674,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372674,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372674,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372674,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372674,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372704,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372704,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372704,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372704,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372704,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372704,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372704,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372734,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372734,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372734,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372734,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372734,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372734,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372734,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372764,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372764,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372764,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372764,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372764,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372764,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372764,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372794,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372794,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372794,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372794,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372794,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372794,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372794,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372824,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372824,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372824,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372824,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372824,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372824,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372824,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372854,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372854,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372854,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372854,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372854,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372854,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372854,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372884,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372884,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372884,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372884,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372884,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372884,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372884,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372914,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372914,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372914,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372914,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372914,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372914,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372914,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372944,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372944,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372944,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372944,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372944,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372944,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372944,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774372974,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774372974,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774372974,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774372974,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774372974,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774372974,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
1774372974,workload-generator-667dc97f4f-67vch,gnn-cluster-worker3,scheduled_on,1.0
1774373004,backend-api-669d9964b8-b8qkw,gnn-cluster-worker2,scheduled_on,1.0
1774373004,backend-api-669d9964b8-qblwm,gnn-cluster-worker3,scheduled_on,1.0
1774373004,cpu-stressor-74d6ffcfc4-gghxs,gnn-cluster-worker,scheduled_on,1.0
1774373004,frontend-7868f8655b-25dwq,gnn-cluster-worker,scheduled_on,1.0
1774373004,frontend-7868f8655b-vqjvm,gnn-cluster-worker3,scheduled_on,1.0
1774373004,redis-cache-67d574b944-ll9pf,gnn-cluster-worker2,scheduled_on,1.0
