timestamp,entity,label,api_rate,etcd_fsync,pod_cpu
1774200316.323,172.18.0.2:2381,0,0.0,0.004888602757221119,0.0
1774200316.323,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200316.323,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200316.323,cluster,0,6.683345871896703,0.0,0.0
1774200316.323,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,6.710154264932563e-05
1774200316.323,frontend-c87c7b7bc-d596k,0,0.0,0.0,6.969720977901369e-05
1774200316.323,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001607420218310423
1774200316.323,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.01712226236974501
1774200331.323,172.18.0.2:2381,0,0.0,0.0047640553446133905,0.0
1774200331.323,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200331.323,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200331.323,cluster,0,6.595867522788108,0.0,0.0
1774200331.323,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.00014786253505276377
1774200331.323,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.0001657854052501611
1774200331.323,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016675131200158462
1774200331.323,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.007485037495772287
1774200346.323,172.18.0.2:2381,0,0.0,0.005044303753848235,0.0
1774200346.323,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200346.323,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200346.323,cluster,0,6.700372631689437,0.0,0.0
1774200346.323,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.00016838025967870116
1774200346.323,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00021139407095530828
1774200346.323,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0015290041443902875
1774200346.323,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.010128530829896752
1774200361.323,172.18.0.2:2381,0,0.0,0.005155400738252595,0.0
1774200361.323,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
