timestamp,entity,label,api_rate,etcd_fsync,pod_cpu
1774200087.506,172.18.0.2:2381,0,0.0,0.006979065509468916,0.0
1774200087.506,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200087.506,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200087.506,cluster,0,6.762153239976573,0.0,0.0
1774200087.506,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,8.997746637255361e-05
1774200087.506,frontend-c87c7b7bc-d596k,0,0.0,0.0,3.7130904591060056e-05
1774200087.506,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0015885903585030649
1774200087.506,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.006855687758069271
1774200102.506,172.18.0.2:2381,0,0.0,0.004826359108102045,0.0
1774200102.506,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200102.506,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200102.506,cluster,0,6.510888900402398,0.0,0.0
1774200102.506,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0002168340464688284
1774200102.506,frontend-c87c7b7bc-d596k,0,0.0,0.0,3.772790908920454e-05
1774200102.506,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016243587477024937
1774200102.506,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.0075132784794894915
1774200117.506,172.18.0.2:2381,0,0.0,0.004852203758741293,0.0
1774200117.506,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200117.506,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200117.506,cluster,0,6.5909090909090935,0.0,0.0
1774200117.506,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.00031250803466272703
1774200117.506,frontend-c87c7b7bc-d596k,0,0.0,0.0,4.3329365410526285e-05
1774200117.506,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001492770719567824
1774200117.506,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.006529199069550279
1774200132.506,172.18.0.2:2381,0,0.0,0.004531917900662602,0.0
1774200132.506,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200132.506,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200132.506,cluster,0,6.50361020297558,0.0,0.0
1774200132.506,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0003288834921687206
1774200132.506,frontend-c87c7b7bc-d596k,0,0.0,0.0,5.43745699436526e-05
1774200132.506,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001607796693079917
1774200132.506,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.008013321185298643
1774200147.506,172.18.0.2:2381,0,0.0,0.004552399479505458,0.0
1774200147.506,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200147.506,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200147.506,cluster,0,6.582976117575014,0.0,0.0
1774200147.506,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.00017306166122187135
1774200147.506,frontend-c87c7b7bc-d596k,0,0.0,0.0,4.9072041409005104e-05
1774200147.506,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0014749582078936012
1774200147.506,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.006564281462244141
1774200162.506,172.18.0.2:2381,0,0.0,0.004743526142539977,0.0
1774200162.506,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200162.506,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200162.506,cluster,0,6.65964979427806,0.0,0.0
1774200162.506,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.00010332739778322943
1774200162.506,frontend-c87c7b7bc-d596k,0,0.0,0.0,9.240799374298284e-05
1774200162.506,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0014463415619900668
1774200162.506,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.008150703379247103
1774200177.506,172.18.0.2:2381,0,0.0,0.00490241754224805,0.0
1774200177.506,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200177.506,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200177.506,cluster,0,6.672372534977557,0.0,0.0
1774200177.506,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0001040486263418926
1774200177.506,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00011511952857359354
1774200177.506,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016873655961163949
1774200177.506,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.006090471676882578
1774200192.506,172.18.0.2:2381,0,0.0,0.005027396317773953,0.0
1774200192.506,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200192.506,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200192.506,cluster,0,6.637438647359872,0.0,0.0
1774200192.506,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.00010135695140002094
1774200192.506,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.0001243947291033051
1774200192.506,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0018158565910977795
1774200192.506,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.00727317985282476
1774200207.506,172.18.0.2:2381,0,0.0,0.0052872481601261,0.0
1774200207.506,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200207.506,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200207.506,cluster,0,6.695335990490177,0.0,0.0
1774200207.506,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,5.575669786899115e-05
1774200207.506,frontend-c87c7b7bc-d596k,0,0.0,0.0,9.663292797872097e-05
1774200207.506,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0018833340085063158
1774200207.506,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.005706189026196624
