timestamp,entity,label,api_rate,etcd_fsync,pod_cpu
1774200545.003,172.18.0.2:2381,0,0.0,0.0051870229665909335,0.0
1774200545.003,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200545.003,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200545.003,cluster,0,6.75179289837327,0.0,0.0
1774200545.003,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,9.377282320777688e-05
1774200545.003,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00014773895936787674
1774200545.003,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001712813049686517
1774200545.003,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.006952928702599416
1774200560.003,172.18.0.2:2381,0,0.0,0.005274734638190707,0.0
1774200560.003,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200560.003,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200560.003,cluster,0,6.839131727624145,0.0,0.0
1774200560.003,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0001086124177761666
1774200560.003,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00016881379691573669
1774200560.003,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016973929965483122
1774200560.003,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.00425465227400788
1774200575.003,172.18.0.2:2381,0,0.0,0.005034254686433373,0.0
1774200575.003,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200575.003,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200575.003,cluster,0,6.72021840709823,0.0,0.0
1774200575.003,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0002611195234296844
1774200575.003,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.0001656481315172876
1774200575.003,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0013596242991140983
1774200575.003,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.003482374158576147
1774200590.003,172.18.0.2:2381,0,0.0,0.0048482743310172055,0.0
1774200590.003,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200590.003,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200590.003,cluster,0,6.755455993279545,0.0,0.0
1774200590.003,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0002481384241179055
1774200590.003,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00014897318833046358
1774200590.003,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001608884498638748
1774200590.003,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.004288463362950256
1774200605.003,172.18.0.2:2381,0,0.0,0.004765186361280026,0.0
1774200605.003,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200605.003,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200605.003,cluster,0,6.546487742133658,0.0,0.0
1774200605.003,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0002204599068509585
1774200605.003,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00012191480532696784
1774200605.003,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001607731346679681
1774200605.003,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.004296872932245815
1774200620.003,172.18.0.2:2381,0,0.0,0.004902168103365398,0.0
1774200620.003,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200620.003,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200620.003,cluster,0,6.738466854806199,0.0,0.0
1774200620.003,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,7.483728693317568e-05
1774200620.003,frontend-c87c7b7bc-d596k,0,0.0,0.0,7.469973789318823e-05
1774200620.003,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0018247247308341055
1774200620.003,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.005503471684806013
1774200635.003,172.18.0.2:2381,0,0.0,0.004700055912411453,0.0
1774200635.003,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200635.003,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200635.003,cluster,0,6.596444568868979,0.0,0.0
1774200635.003,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,7.175011679607514e-05
1774200635.003,frontend-c87c7b7bc-d596k,0,0.0,0.0,4.6823103694773046e-05
1774200635.003,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0018285836772901156
1774200635.003,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.005566551441684077
1774200650.003,172.18.0.2:2381,0,0.0,0.005082670009587723,0.0
1774200650.003,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200650.003,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200650.003,cluster,0,6.613826045876857,0.0,0.0
1774200650.003,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,9.667467495476835e-05
1774200650.003,frontend-c87c7b7bc-d596k,0,0.0,0.0,5.637508918907507e-05
1774200650.003,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001890472697156801
1774200650.003,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.007988568378151102
1774200665.003,172.18.0.2:2381,0,0.0,0.0047660153237938435,0.0
1774200665.003,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200665.003,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200665.003,cluster,0,6.61220634282016,0.0,0.0
1774200665.003,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0001192123488533465
1774200665.003,frontend-c87c7b7bc-d596k,0,0.0,0.0,7.207657236258721e-05
1774200665.003,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0017447163470946405
1774200665.003,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.007598207624820945
