timestamp,entity,label,api_rate,etcd_fsync,pod_cpu
1774199973.015,172.18.0.2:2381,0,0.0,0.00470233013492739,0.0
1774199973.015,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774199973.015,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774199973.015,cluster,0,6.833752796420585,0.0,0.0
1774199973.015,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,5.883298770702975e-05
1774199973.015,frontend-c87c7b7bc-d596k,0,0.0,0.0,7.225729640315667e-05
1774199973.015,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001537038739958449
1774199973.015,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.0057606834638828
1774199988.015,172.18.0.2:2381,0,0.0,0.004875061679629549,0.0
1774199988.015,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774199988.015,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774199988.015,cluster,0,6.798916368085292,0.0,0.0
1774199988.015,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,6.302303299487727e-05
1774199988.015,frontend-c87c7b7bc-d596k,0,0.0,0.0,5.2019658510383203e-05
1774199988.015,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0015611958271075444
1774199988.015,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.004733311236729906
1774200003.015,172.18.0.2:2381,0,0.0,0.004584382525040535,0.0
1774200003.015,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200003.015,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200003.015,cluster,0,6.780827811720161,0.0,0.0
1774200003.015,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,5.3184042445814256e-05
1774200003.015,frontend-c87c7b7bc-d596k,0,0.0,0.0,5.972975810234218e-05
1774200003.015,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016145273033813248
1774200003.015,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.003629763338846704
1774200018.015,172.18.0.2:2381,0,0.0,0.004798780150998158,0.0
1774200018.015,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200018.015,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200018.015,cluster,0,6.753889674681754,0.0,0.0
1774200018.015,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,5.561096176985269e-05
1774200018.015,frontend-c87c7b7bc-d596k,0,0.0,0.0,4.230033843437728e-05
1774200018.015,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0017269386331508964
1774200018.015,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.0024347422253232468
1774200033.015,172.18.0.2:2381,0,0.0,0.004622958009302121,0.0
1774200033.015,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200033.015,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200033.015,cluster,0,6.55256171270406,0.0,0.0
1774200033.015,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,8.066540096140954e-05
1774200033.015,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.0009939738063279651
1774200033.015,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0017271249458452522
1774200033.015,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.011616347767947422
1774200048.015,172.18.0.2:2381,0,0.0,0.007147004636185764,0.0
1774200048.015,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200048.015,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200048.015,cluster,0,6.750858406564626,0.0,0.0
1774200048.015,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,6.87896829701565e-05
1774200048.015,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.0010402634952798864
1774200048.015,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0017178282869960027
1774200048.015,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.010818965452828103
1774200063.015,172.18.0.2:2381,0,0.0,0.00686078182525044,0.0
1774200063.015,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200063.015,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200063.015,cluster,0,6.67894979272225,0.0,0.0
1774200063.015,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,7.28723827237663e-05
1774200063.015,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.001028195460244519
1774200063.015,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016174244921791543
1774200063.015,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.01007944162790271
1774200078.015,172.18.0.2:2381,0,0.0,0.007297603408254643,0.0
1774200078.015,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200078.015,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200078.015,cluster,0,6.5527409425600505,0.0,0.0
1774200078.015,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,5.446512972588763e-05
1774200078.015,frontend-c87c7b7bc-d596k,0,0.0,0.0,5.0840954147372183e-05
1774200078.015,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016006106775734597
1774200078.015,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.004839026553775625
1774200093.015,172.18.0.2:2381,0,0.0,0.005783453596720198,0.0
1774200093.015,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200093.015,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200093.015,cluster,0,6.673411071472943,0.0,0.0
1774200093.015,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,8.997746637255361e-05
1774200093.015,frontend-c87c7b7bc-d596k,0,0.0,0.0,3.7455995072420905e-05
1774200093.015,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0015982818144472683
1774200093.015,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.006855687758069271
