timestamp,entity,label,api_rate,etcd_fsync,pod_cpu
1774199744.034,172.18.0.2:2381,0,0.0,0.00464650256912151,0.0
1774199744.034,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774199744.034,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774199744.034,cluster,0,6.606312698801077,0.0,0.0
1774199744.034,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0001900118426462535
1774199744.034,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00022007184429713802
1774199744.034,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0015082935276925595
1774199744.034,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.012069373778855022
1774199759.034,172.18.0.2:2381,0,0.0,0.004481466112062662,0.0
1774199759.034,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774199759.034,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774199759.034,cluster,0,6.553767105332145,0.0,0.0
1774199759.034,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.00015412668792850535
1774199759.034,frontend-c87c7b7bc-d596k,0,0.0,0.0,9.719932746327885e-05
1774199759.034,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001644859715885492
1774199759.034,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.01035744718539047
1774199774.034,172.18.0.2:2381,0,0.0,0.00460771927862444,0.0
1774199774.034,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774199774.034,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774199774.034,cluster,0,6.552965435291651,0.0,0.0
1774199774.034,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.00010987721695073019
1774199774.034,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00010286401699761071
1774199774.034,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0014879484976106812
1774199774.034,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.0063282171103778715
1774199789.034,172.18.0.2:2381,0,0.0,0.005107449533428986,0.0
1774199789.034,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774199789.034,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774199789.034,cluster,0,6.5007689081504285,0.0,0.0
1774199789.034,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0002960182366259303
1774199789.034,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00011575655687824443
1774199789.034,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016429134010787813
1774199789.034,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.005765935782874797
1774199804.034,172.18.0.2:2381,0,0.0,0.00557983590283098,0.0
1774199804.034,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774199804.034,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774199804.034,cluster,0,6.770972801346543,0.0,0.0
1774199804.034,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.00027938780884940263
1774199804.034,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00011694327115295009
1774199804.034,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016083263647225017
1774199804.034,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.007147739537116717
1774199819.034,172.18.0.2:2381,0,0.0,0.0054696466087755516,0.0
1774199819.034,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774199819.034,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774199819.034,cluster,0,6.618083051204071,0.0,0.0
1774199819.034,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0002970734364775816
1774199819.034,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00010151220371828344
1774199819.034,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0015968687294052434
1774199819.034,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.008010772417082248
1774199834.034,172.18.0.2:2381,0,0.0,0.006168101065967479,0.0
