timestamp,entity,label,api_rate,etcd_fsync,pod_cpu
1774200246.903,cluster,0,6.800223760576184,0.0,0.0
1774200246.903,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,0.0001026302988975549
1774200246.903,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00014975148845809965
1774200246.903,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.002049099873275356
1774200246.903,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.010019029095601662
1774200261.903,172.18.0.2:2381,0,0.0,0.006181654778094906,0.0
1774200261.903,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200261.903,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200261.903,cluster,0,6.818878332822558,0.0,0.0
1774200261.903,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,8.31980817152873e-05
1774200261.903,frontend-c87c7b7bc-d596k,0,0.0,0.0,0.00010636055490077251
1774200261.903,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0017714844210810425
1774200261.903,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.013665115213648405
1774200276.903,172.18.0.2:2381,0,0.0,0.005528738815688692,0.0
1774200276.903,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200276.903,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200276.903,cluster,0,6.857055296979447,0.0,0.0
1774200276.903,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,7.215135041930105e-05
1774200276.903,frontend-c87c7b7bc-d596k,0,0.0,0.0,5.2226541538366034e-05
1774200276.903,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0018467060374625828
1774200276.903,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.010145478367760436
1774200291.903,172.18.0.2:2381,0,0.0,0.005549158679997064,0.0
1774200291.903,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200291.903,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200291.903,cluster,0,6.764196948246027,0.0,0.0
1774200291.903,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,5.767409792302598e-05
1774200291.903,frontend-c87c7b7bc-d596k,0,0.0,0.0,6.077199210261592e-05
1774200291.903,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0017282631605740138
1774200291.903,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.017476111800279165
1774200306.903,172.18.0.2:2381,0,0.0,0.005047343395070131,0.0
1774200306.903,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200306.903,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200306.903,cluster,0,6.712113266911381,0.0,0.0
1774200306.903,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,5.7213459189903647e-05
1774200306.903,frontend-c87c7b7bc-d596k,0,0.0,0.0,6.126818199824639e-05
1774200306.903,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.001851877420403685
1774200306.903,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.014248196889306166
1774200321.903,172.18.0.2:2381,0,0.0,0.005004306063893083,0.0
1774200321.903,backend-api-66dd6cbcb5-5wdst,0,0.0,0.0,0.0
1774200321.903,backend-api-66dd6cbcb5-rh8v2,0,0.0,0.0,0.0
1774200321.903,cluster,0,6.7008415417184235,0.0,0.0
1774200321.903,frontend-c87c7b7bc-5rnkh,0,0.0,0.0,8.024708310335215e-05
1774200321.903,frontend-c87c7b7bc-d596k,0,0.0,0.0,6.969720977901369e-05
1774200321.903,redis-cache-78d4b8b77c-kttrn,0,0.0,0.0,0.0016871915178582383
1774200321.903,workload-generator-57bd46f78-5ssc7,0,0.0,0.0,0.015575584470359278
