timestamp,entity,node,label,api_latency,api_rate,etcd_fsync,pod_cpu
1775408757.694,172.18.0.5:2381,172.18.0.5:2381,1,0.0,0.0,0.7712598591815216,0.0
1775408757.694,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408757.694,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,1,0.0,0.0,0.0,0.0
1775408757.694,cluster,n/a,1,23.947447038225572,5.388341588200079,0.0,0.0
1775408757.694,frontend-c87c7b7bc-5rnkh,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408757.694,frontend-c87c7b7bc-d596k,gnn-research-worker2,1,0.0,0.0,0.0,0.0
1775408757.694,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,1,0.0,0.0,0.0,0.0014731507824152135
1775408757.694,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,1,0.0,0.0,0.0,0.00888173545228011
1775408772.694,172.18.0.5:2381,172.18.0.5:2381,1,0.0,0.0,0.7625017217052137,0.0
1775408772.694,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408772.694,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,1,0.0,0.0,0.0,0.0
1775408772.694,cluster,n/a,1,19.734020169154462,4.698327467982443,0.0,0.0
1775408772.694,frontend-c87c7b7bc-5rnkh,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408772.694,frontend-c87c7b7bc-d596k,gnn-research-worker2,1,0.0,0.0,0.0,0.0
1775408772.694,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,1,0.0,0.0,0.0,0.0014799744856520268
1775408772.694,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,1,0.0,0.0,0.0,0.010380733776632223
1775408787.694,172.18.0.5:2381,172.18.0.5:2381,1,0.0,0.0,0.7628154400319697,0.0
1775408787.694,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408787.694,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,1,0.0,0.0,0.0,0.0
1775408787.694,cluster,n/a,1,20.035900242746248,4.789028770453146,0.0,0.0
1775408787.694,frontend-c87c7b7bc-5rnkh,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408787.694,frontend-c87c7b7bc-d596k,gnn-research-worker2,1,0.0,0.0,0.0,0.0
1775408787.694,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,1,0.0,0.0,0.0,0.0013298083320927299
1775408787.694,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,1,0.0,0.0,0.0,0.007111342687754071
1775408802.694,172.18.0.5:2381,172.18.0.5:2381,1,0.0,0.0,0.8366637854395008,0.0
1775408802.694,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408802.694,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,1,0.0,0.0,0.0,0.0
1775408802.694,cluster,n/a,1,23.872109537424556,4.445734816454661,0.0,0.0
1775408802.694,frontend-c87c7b7bc-5rnkh,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408802.694,frontend-c87c7b7bc-d596k,gnn-research-worker2,1,0.0,0.0,0.0,0.0
1775408802.694,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,1,0.0,0.0,0.0,0.001599345189895859
1775408802.694,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,1,0.0,0.0,0.0,0.006805306503699794
1775408817.694,172.18.0.5:2381,172.18.0.5:2381,1,0.0,0.0,0.7457694719770472,0.0
1775408817.694,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408817.694,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,1,0.0,0.0,0.0,0.0
1775408817.694,cluster,n/a,1,20.942430962451006,4.627277346301809,0.0,0.0
1775408817.694,frontend-c87c7b7bc-5rnkh,gnn-research-worker,1,0.0,0.0,0.0,0.0
1775408817.694,frontend-c87c7b7bc-d596k,gnn-research-worker2,1,0.0,0.0,0.0,0.0
1775408817.694,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,1,0.0,0.0,0.0,0.0013862840156616922
1775408817.694,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,1,0.0,0.0,0.0,0.006208746212788978
