timestamp,entity,node,label,api_latency,api_rate,etcd_fsync,pod_cpu
1775715328.293,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.0014832477272726406,0.0
1775715328.293,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715328.293,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715328.293,cluster,n/a,4,39.33528333211158,4.727272727272725,0.0,0.0
1775715328.293,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,4.9706762062868235e-05
1775715328.293,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,5.082469730276714e-05
1775715328.293,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.001269775414382759
1775715328.293,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.0021117823074605956
1775715343.293,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.0014797999927270071,0.0
1775715343.293,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715343.293,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715343.293,cluster,n/a,4,37.19693803384398,4.545619840721482,0.0,0.0
1775715343.293,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,3.242338206963221e-05
1775715343.293,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,4.3751445521739226e-05
1775715343.293,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.001461648742577688
1775715343.293,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.0010562568807820488
1775715358.293,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.0016978318727272552,0.0
1775715358.293,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715358.293,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715358.293,cluster,n/a,4,29.3565961186023,4.709090909090908,0.0,0.0
1775715358.293,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,4.427016195219049e-05
1775715358.293,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,4.565263590828768e-05
1775715358.293,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.001353535691208561
1775715358.293,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.0015623192684758435
1775715373.293,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.001507194861631295,0.0
1775715373.293,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715373.293,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715373.293,cluster,n/a,4,38.26512304416533,4.618181818181816,0.0,0.0
1775715373.293,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,5.826098147494334e-05
1775715373.293,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,5.9221300198359966e-05
1775715373.293,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.0015216872684011469
1775715373.293,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.0015130628309420163
1775715388.293,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.001542815763636311,0.0
1775715388.293,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715388.293,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715388.293,cluster,n/a,4,35.73809981087786,4.763636363636362,0.0,0.0
1775715388.293,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,7.12354561434287e-05
1775715388.293,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,7.332209492111109e-05
1775715388.293,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.0015543467026898153
1775715388.293,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.0035382814071744893
