timestamp,entity,node,label,api_latency,api_rate,etcd_fsync,pod_cpu
1775715028.111,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.0017418212909090997,0.0
1775715028.111,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715028.111,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715028.111,cluster,n/a,4,31.2628852515755,4.454545454545453,0.0,0.0
1775715028.111,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,4.885419193467736e-05
1775715028.111,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,5.868450044936996e-05
1775715028.111,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.00151056099259029
1775715028.111,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.0025181578675017424
1775715043.111,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.0017751068909091152,0.0
1775715043.111,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715043.111,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715043.111,cluster,n/a,4,28.609769944983668,4.454707443907051,0.0,0.0
1775715043.111,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,4.8385732752911447e-05
1775715043.111,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,5.9886660275376335e-05
1775715043.111,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.0014801352545758498
1775715043.111,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.002096555492798508
1775715058.111,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.0016274999272726989,0.0
1775715058.111,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715058.111,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715058.111,cluster,n/a,4,41.53123800229085,4.563636363636361,0.0,0.0
1775715058.111,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,5.15640934895992e-05
1775715058.111,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,5.4469714036141835e-05
1775715058.111,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.0014420476454421727
1775715058.111,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.0018170444585455612
1775715073.111,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.0016154128118408947,0.0
1775715073.111,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715073.111,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715073.111,cluster,n/a,4,34.95391563288143,4.599999999999998,0.0,0.0
1775715073.111,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,3.1772496035291875e-05
1775715073.111,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,4.864421126569394e-05
1775715073.111,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.00143210928923201
1775715073.111,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.0013928929010407012
1775715088.111,10.89.0.5:2381,10.89.0.5:2381,4,0.0,0.0,0.001457910454545522,0.0
1775715088.111,backend-api-845b94f888-fs22q,gnn-cluster-worker2,4,0.0,0.0,0.0,0.0
1775715088.111,backend-api-845b94f888-x9ccx,gnn-cluster-worker,4,0.0,0.0,0.0,0.0
1775715088.111,cluster,n/a,4,51.604238833480174,4.58181818181818,0.0,0.0
1775715088.111,frontend-765949d94-22r9w,gnn-cluster-worker3,4,0.0,0.0,0.0,2.9420133404083613e-05
1775715088.111,frontend-765949d94-7svp7,gnn-cluster-worker2,4,0.0,0.0,0.0,4.3368528475362256e-05
1775715088.111,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,4,0.0,0.0,0.0,0.0014123576220204555
1775715088.111,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,4,0.0,0.0,0.0,0.0011266471633802838
