timestamp,entity,node,label,api_latency,api_rate,etcd_fsync,pod_cpu
1775713533.412,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0009460767454545372,0.0
1775713533.412,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713533.412,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713533.412,cluster,n/a,3,33.60510766246334,4.709090909090907,0.0,0.0
1775713533.412,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,4.9469816879873196e-05
1775713533.412,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,4.177159286289996e-05
1775713533.412,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.0003922472653356709
1775713533.412,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0012621906974843785
1775713548.412,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0009155450363635964,0.0
1775713548.412,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713548.412,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713548.412,cluster,n/a,3,32.856798628196856,4.6181818181818155,0.0,0.0
1775713548.412,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,5.5001009944501986e-05
1775713548.412,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,4.542088772729863e-05
1775713548.412,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.0004570577108551894
1775713548.412,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0013385125913312112
1775713563.412,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0009464429272726817,0.0
1775713563.412,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713563.412,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713563.412,cluster,n/a,3,27.21980533620555,4.599999999999998,0.0,0.0
1775713563.412,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,3.328152480750448e-05
1775713563.412,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,4.3867084995066404e-05
1775713563.412,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.0003966845540783045
1775713563.412,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0009130636253755455
1775713578.412,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0009356914181817802,0.0
1775713578.412,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713578.412,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713578.412,cluster,n/a,3,34.71662294529732,4.709090909090907,0.0,0.0
1775713578.412,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,3.189585640795834e-05
1775713578.412,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,3.466475694795341e-05
1775713578.412,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.0004087340601597526
1775713578.412,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0010386689338765887
1775713593.412,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0010183860727272498,0.0
1775713593.412,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713593.412,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713593.412,cluster,n/a,3,33.3446441618231,4.727272727272727,0.0,0.0
1775713593.412,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,2.7068645133545403e-05
1775713593.412,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,3.4079427132230495e-05
1775713593.412,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.00040201748980535763
1775713593.412,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0009948382870990982
