timestamp,entity,node,label,api_latency,api_rate,etcd_fsync,pod_cpu
1775410857.324,172.18.0.5:2381,172.18.0.5:2381,2,0.0,0.0,0.0036847049180328056,0.0
1775410857.324,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,2,0.0,0.0,0.0,0.0
1775410857.324,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,2,0.0,0.0,0.0,0.0
1775410857.324,cluster,n/a,2,27.62000475708939,6.49928290035038,0.0,0.0
1775410857.324,frontend-c87c7b7bc-5rnkh,gnn-research-worker,2,0.0,0.0,0.0,0.00011249038543706517
1775410857.324,frontend-c87c7b7bc-d596k,gnn-research-worker2,2,0.0,0.0,0.0,9.114904438872272e-05
1775410857.324,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,2,0.0,0.0,0.0,0.0010382551466474354
1775410857.324,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,2,0.0,0.0,0.0,0.0023629715603995212
1775410872.324,172.18.0.5:2381,172.18.0.5:2381,2,0.0,0.0,0.004677173411034254,0.0
1775410872.324,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,2,0.0,0.0,0.0,0.0
1775410872.324,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,2,0.0,0.0,0.0,0.0
1775410872.324,cluster,n/a,2,3.696611407857652,55.572346317880175,0.0,0.0
1775410872.324,frontend-c87c7b7bc-5rnkh,gnn-research-worker,2,0.0,0.0,0.0,0.00011514977192443529
1775410872.324,frontend-c87c7b7bc-d596k,gnn-research-worker2,2,0.0,0.0,0.0,8.826028530669462e-05
1775410872.324,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,2,0.0,0.0,0.0,0.0010921151361584145
1775410872.324,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,2,0.0,0.0,0.0,0.0021657726811251023
1775410887.324,172.18.0.5:2381,172.18.0.5:2381,2,0.0,0.0,0.005232044088285416,0.0
1775410887.324,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,2,0.0,0.0,0.0,0.0
1775410887.324,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,2,0.0,0.0,0.0,0.0
1775410887.324,cluster,n/a,2,2.081210855536499,96.12285509680159,0.0,0.0
1775410887.324,frontend-c87c7b7bc-5rnkh,gnn-research-worker,2,0.0,0.0,0.0,0.00013356877749110045
1775410887.324,frontend-c87c7b7bc-d596k,gnn-research-worker2,2,0.0,0.0,0.0,9.420144384377872e-05
1775410887.324,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,2,0.0,0.0,0.0,0.0012919463050712822
1775410887.324,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,2,0.0,0.0,0.0,0.002622567171680492
1775410902.324,172.18.0.5:2381,172.18.0.5:2381,2,0.0,0.0,0.005628520637455936,0.0
1775410902.324,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,2,0.0,0.0,0.0,0.0
1775410902.324,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,2,0.0,0.0,0.0,0.0
1775410902.324,cluster,n/a,2,1.6476857057540633,135.11108220536767,0.0,0.0
1775410902.324,frontend-c87c7b7bc-5rnkh,gnn-research-worker,2,0.0,0.0,0.0,0.00011989947861297252
1775410902.324,frontend-c87c7b7bc-d596k,gnn-research-worker2,2,0.0,0.0,0.0,6.818442960856008e-05
1775410902.324,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,2,0.0,0.0,0.0,0.0014445424812793237
1775410902.324,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,2,0.0,0.0,0.0,0.0019522671202601243
1775410917.324,172.18.0.5:2381,172.18.0.5:2381,2,0.0,0.0,0.005270424729913747,0.0
1775410917.324,backend-api-66dd6cbcb5-5wdst,gnn-research-worker,2,0.0,0.0,0.0,0.0
1775410917.324,backend-api-66dd6cbcb5-rh8v2,gnn-research-worker3,2,0.0,0.0,0.0,0.0
1775410917.324,cluster,n/a,2,1.2788215984479,173.04048345316772,0.0,0.0
1775410917.324,frontend-c87c7b7bc-5rnkh,gnn-research-worker,2,0.0,0.0,0.0,0.00012925286574109275
1775410917.324,frontend-c87c7b7bc-d596k,gnn-research-worker2,2,0.0,0.0,0.0,7.759720069054241e-05
1775410917.324,redis-cache-78d4b8b77c-kttrn,gnn-research-worker3,2,0.0,0.0,0.0,0.001369713692197327
1775410917.324,workload-generator-57bd46f78-5ssc7,gnn-research-worker2,2,0.0,0.0,0.0,0.002919920807212026
