timestamp,entity,node,label,api_latency,api_rate,etcd_fsync,pod_cpu
1775713473.371,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0011995353454545387,0.0
1775713473.371,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713473.371,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713473.371,cluster,n/a,3,36.3434700942461,4.6545454545454525,0.0,0.0
1775713473.371,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,5.537862041005929e-05
1775713473.371,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,3.680327259316984e-05
1775713473.371,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.0010389706127589672
1775713473.371,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0015311297652722629
1775713488.371,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0011578035090909174,0.0
1775713488.371,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713488.371,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713488.371,cluster,n/a,3,32.17863316314028,5.02731192887678,0.0,0.0
1775713488.371,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,4.624066652460082e-05
1775713488.371,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,3.635430618075361e-05
1775713488.371,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.0009969782804766696
1775713488.371,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0014556478684705184
1775713503.371,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0011819428000000313,0.0
1775713503.371,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713503.371,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713503.371,cluster,n/a,3,32.07638385776169,4.966850907702378,0.0,0.0
1775713503.371,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,4.202861500621696e-05
1775713503.371,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,3.916394094241468e-05
1775713503.371,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.0008333517125648525
1775713503.371,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0012300175524955147
1775713518.371,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0010864063818182097,0.0
1775713518.371,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713518.371,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713518.371,cluster,n/a,3,30.181980014764836,4.983034280303029,0.0,0.0
1775713518.371,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,5.3155825590482956e-05
1775713518.371,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,4.305102077005572e-05
1775713518.371,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.000566937259499284
1775713518.371,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0013519433996294916
1775713533.371,10.89.0.5:2381,10.89.0.5:2381,3,0.0,0.0,0.0009460767454545372,0.0
1775713533.371,backend-api-845b94f888-fs22q,gnn-cluster-worker2,3,0.0,0.0,0.0,0.0
1775713533.371,backend-api-845b94f888-x9ccx,gnn-cluster-worker,3,0.0,0.0,0.0,0.0
1775713533.371,cluster,n/a,3,33.60510766246334,4.709090909090907,0.0,0.0
1775713533.371,frontend-765949d94-22r9w,gnn-cluster-worker3,3,0.0,0.0,0.0,4.9469816879873196e-05
1775713533.371,frontend-765949d94-7svp7,gnn-cluster-worker2,3,0.0,0.0,0.0,4.301496593731789e-05
1775713533.371,redis-cache-85b9d4ffb8-zk742,gnn-cluster-worker,3,0.0,0.0,0.0,0.000391928982202219
1775713533.371,workload-generator-56898cb887-mwtpk,gnn-cluster-worker3,3,0.0,0.0,0.0,0.0012621906974843785
